"","origin_state","dest_state","origin_state_id","dest_state_id"
"28147","SC","SC",41,41
"28148","SC","SC",41,41
"28149","SC","SC",41,41
"28150","SC","SC",41,41
"28151","SC","SC",41,41
"28152","SC","SC",41,41
"28153","SC","SC",41,41
"28154","SC","SC",41,41
"28155","SC","SC",41,41
"28156","SC","SC",41,41
"28157","SC","SC",41,41
"28158","SC","SC",41,41
"28159","SC","SC",41,41
"28160","SC","SC",41,41
"28161","SC","SC",41,41
"28162","SC","SC",41,41
"28163","SC","SC",41,41
"28164","SC","SC",41,41
"28165","SC","SC",41,41
"28166","SC","SC",41,41
"28167","SC","SC",41,41
"28168","SC","SC",41,41
"28169","SC","SC",41,41
"28170","SC","SC",41,41
"28171","SC","SC",41,41
"28172","SC","SC",41,41
"28173","SC","SC",41,41
"28174","SC","SC",41,41
"28175","SC","SC",41,41
"28176","SC","SC",41,41
"28177","SC","GA",41,11
"28178","SC","GA",41,11
"28179","SC","GA",41,11
"28180","SC","GA",41,11
"28181","SC","GA",41,11
"28182","SC","GA",41,11
"28183","SC","GA",41,11
"28184","SC","GA",41,11
"28185","SC","GA",41,11
"28186","SC","GA",41,11
"28187","SC","GA",41,11
"28188","SC","GA",41,11
"28189","SC","NC",41,28
"28190","SC","NC",41,28
"28191","SC","NC",41,28
"28192","SC","NC",41,28
"28193","SC","NC",41,28
"28194","SC","NC",41,28
"28195","SC","NC",41,28
"28196","SC","NC",41,28
"28197","SC","NC",41,28
"28198","SC","NC",41,28
"28199","SC","NC",41,28
"28200","SC","NC",41,28
"28201","SC","NC",41,28
"28202","SC","NC",41,28
"28203","SC","NC",41,28
"28204","SC","NC",41,28
"28205","SC","NC",41,28
"28206","SC","NC",41,28
"28207","SC","NC",41,28
"28208","SC","NC",41,28
"28209","SC","NC",41,28
"28210","SC","NC",41,28
"28211","SC","NC",41,28
"28212","SC","NC",41,28
"28213","SC","SC",41,41
"28214","SC","SC",41,41
"28215","SC","SC",41,41
"28216","SC","SC",41,41
"28217","SC","SC",41,41
"28218","SC","SC",41,41
"28219","SC","SC",41,41
"28220","SC","SC",41,41
"28221","SC","SC",41,41
"28222","SC","SC",41,41
"28223","SC","SC",41,41
"28224","SC","SC",41,41
"28225","SC","SC",41,41
"28226","SC","SC",41,41
"28227","SC","SC",41,41
"28228","SC","SC",41,41
"28229","SC","SC",41,41
"28230","SC","SC",41,41
"28231","SC","SC",41,41
"28232","SC","SC",41,41
"28233","SC","SC",41,41
"28234","SC","SC",41,41
"28235","SC","SC",41,41
"28236","SC","SC",41,41
"28237","SC","SC",41,41
"28238","SC","SC",41,41
"28239","SC","SC",41,41
"28240","SC","SC",41,41
"28241","SC","SC",41,41
"28242","SC","SC",41,41
"28243","SC","SC",41,41
"28244","SC","SC",41,41
"28245","SC","SC",41,41
"28246","SC","SC",41,41
"28247","SC","SC",41,41
"28248","SC","SC",41,41
"28249","SC","SC",41,41
"28250","SC","SC",41,41
"28251","SC","SC",41,41
"28252","SC","SC",41,41
"28253","SC","SC",41,41
"28254","SC","SC",41,41
"28255","SC","SC",41,41
"28256","SC","SC",41,41
"28257","SC","SC",41,41
"28258","SC","SC",41,41
"28259","SC","SC",41,41
"28260","SC","SC",41,41
"28261","SC","SC",41,41
"28262","SC","SC",41,41
"28263","SC","SC",41,41
"28264","SC","SC",41,41
"28265","SC","SC",41,41
"28266","SC","SC",41,41
"28267","SC","SC",41,41
"28268","SC","SC",41,41
"28269","SC","SC",41,41
"28270","SC","SC",41,41
"28271","SC","SC",41,41
"28272","SC","SC",41,41
"28273","SC","GA",41,11
"28274","SC","GA",41,11
"28275","SC","GA",41,11
"28276","SC","GA",41,11
"28277","SC","GA",41,11
"28278","SC","GA",41,11
"28279","SC","GA",41,11
"28280","SC","GA",41,11
"28281","SC","GA",41,11
"28282","SC","GA",41,11
"28283","SC","GA",41,11
"28284","SC","GA",41,11
"28285","SC","SC",41,41
"28286","SC","SC",41,41
"28287","SC","SC",41,41
"28288","SC","SC",41,41
"28289","SC","SC",41,41
"28290","SC","SC",41,41
"28291","SC","SC",41,41
"28292","SC","SC",41,41
"28293","SC","SC",41,41
"28294","SC","SC",41,41
"28295","SC","SC",41,41
"28296","SC","SC",41,41
"28297","SC","SC",41,41
"28298","SC","SC",41,41
"28299","SC","SC",41,41
"28300","SC","SC",41,41
"28301","SC","SC",41,41
"28302","SC","SC",41,41
"28303","SC","SC",41,41
"28304","SC","SC",41,41
"28305","SC","SC",41,41
"28306","SC","SC",41,41
"28307","SC","SC",41,41
"28308","SC","SC",41,41
"28309","SC","SC",41,41
"28310","SC","SC",41,41
"28311","SC","SC",41,41
"28312","SC","SC",41,41
"28313","SC","SC",41,41
"28314","SC","SC",41,41
"28315","SC","SC",41,41
"28316","SC","SC",41,41
"28317","SC","SC",41,41
"28318","SC","SC",41,41
"28319","SC","SC",41,41
"28320","SC","SC",41,41
"28321","SC","SC",41,41
"28322","SC","SC",41,41
"28323","SC","SC",41,41
"28324","SC","SC",41,41
"28325","SC","SC",41,41
"28326","SC","SC",41,41
"28327","SC","SC",41,41
"28328","SC","SC",41,41
"28329","SC","SC",41,41
"28330","SC","SC",41,41
"28331","SC","SC",41,41
"28332","SC","SC",41,41
"28333","SC","NC",41,28
"28334","SC","NC",41,28
"28335","SC","NC",41,28
"28336","SC","NC",41,28
"28337","SC","NC",41,28
"28338","SC","NC",41,28
"28339","SC","NC",41,28
"28340","SC","NC",41,28
"28341","SC","NC",41,28
"28342","SC","NC",41,28
"28343","SC","NC",41,28
"28344","SC","NC",41,28
"28345","SD","IA",42,13
"28346","SD","IA",42,13
"28347","SD","IA",42,13
"28348","SD","IA",42,13
"28349","SD","IA",42,13
"28350","SD","IA",42,13
"28351","SD","SD",42,42
"28352","SD","SD",42,42
"28353","SD","SD",42,42
"28354","SD","SD",42,42
"28355","SD","SD",42,42
"28356","SD","SD",42,42
"28357","SD","IA",42,13
"28358","SD","IA",42,13
"28359","SD","IA",42,13
"28360","SD","IA",42,13
"28361","SD","IA",42,13
"28362","SD","IA",42,13
"28363","SD","SD",42,42
"28364","SD","SD",42,42
"28365","SD","SD",42,42
"28366","SD","SD",42,42
"28367","SD","SD",42,42
"28368","SD","SD",42,42
"28369","SD","IA",42,13
"28370","SD","IA",42,13
"28371","SD","IA",42,13
"28372","SD","IA",42,13
"28373","SD","IA",42,13
"28374","SD","IA",42,13
"28375","SD","SD",42,42
"28376","SD","SD",42,42
"28377","SD","SD",42,42
"28378","SD","SD",42,42
"28379","SD","SD",42,42
"28380","SD","SD",42,42
"28381","SD","IA",42,13
"28382","SD","IA",42,13
"28383","SD","IA",42,13
"28384","SD","IA",42,13
"28385","SD","IA",42,13
"28386","SD","IA",42,13
"28387","SD","IA",42,13
"28388","SD","IA",42,13
"28389","SD","IA",42,13
"28390","SD","IA",42,13
"28391","SD","IA",42,13
"28392","SD","IA",42,13
"28393","SD","IA",42,13
"28394","SD","IA",42,13
"28395","SD","IA",42,13
"28396","SD","IA",42,13
"28397","SD","IA",42,13
"28398","SD","IA",42,13
"28399","SD","SD",42,42
"28400","SD","SD",42,42
"28401","SD","SD",42,42
"28402","SD","SD",42,42
"28403","SD","SD",42,42
"28404","SD","SD",42,42
"28405","SD","MN",42,24
"28406","SD","MN",42,24
"28407","SD","MN",42,24
"28408","SD","MN",42,24
"28409","SD","ND",42,29
"28410","SD","ND",42,29
"28411","SD","ND",42,29
"28412","SD","ND",42,29
"28413","SD","ND",42,29
"28414","SD","ND",42,29
"28415","SD","ND",42,29
"28416","SD","ND",42,29
"28417","SD","IA",42,13
"28418","SD","IA",42,13
"28419","SD","IA",42,13
"28420","SD","IA",42,13
"28421","SD","IA",42,13
"28422","SD","IA",42,13
"28423","SD","SD",42,42
"28424","SD","SD",42,42
"28425","SD","SD",42,42
"28426","SD","SD",42,42
"28427","SD","SD",42,42
"28428","SD","SD",42,42
"28429","SD","IA",42,13
"28430","SD","IA",42,13
"28431","SD","IA",42,13
"28432","SD","IA",42,13
"28433","SD","IA",42,13
"28434","SD","IA",42,13
"28435","SD","SD",42,42
"28436","SD","SD",42,42
"28437","SD","SD",42,42
"28438","SD","SD",42,42
"28439","SD","SD",42,42
"28440","SD","SD",42,42
"28441","SD","MT",42,27
"28442","SD","MT",42,27
"28443","SD","MT",42,27
"28444","SD","MT",42,27
"28445","SD","MT",42,27
"28446","SD","MT",42,27
"28447","SD","MT",42,27
"28448","SD","MT",42,27
"28449","SD","MT",42,27
"28450","SD","MT",42,27
"28451","SD","MT",42,27
"28452","SD","MT",42,27
"28453","SD","MN",42,24
"28454","SD","MN",42,24
"28455","SD","MN",42,24
"28456","SD","MN",42,24
"28457","SD","ND",42,29
"28458","SD","ND",42,29
"28459","SD","ND",42,29
"28460","SD","ND",42,29
"28461","SD","ND",42,29
"28462","SD","ND",42,29
"28463","SD","ND",42,29
"28464","SD","ND",42,29
"28465","SD","IA",42,13
"28466","SD","IA",42,13
"28467","SD","IA",42,13
"28468","SD","IA",42,13
"28469","SD","IA",42,13
"28470","SD","IA",42,13
"28471","SD","SD",42,42
"28472","SD","SD",42,42
"28473","SD","SD",42,42
"28474","SD","SD",42,42
"28475","SD","SD",42,42
"28476","SD","SD",42,42
"28477","SD","MN",42,24
"28478","SD","MN",42,24
"28479","SD","MN",42,24
"28480","SD","MN",42,24
"28481","SD","ND",42,29
"28482","SD","ND",42,29
"28483","SD","SD",42,42
"28484","SD","SD",42,42
"28485","SD","SD",42,42
"28486","SD","SD",42,42
"28487","SD","SD",42,42
"28488","SD","SD",42,42
"28489","SD","IA",42,13
"28490","SD","IA",42,13
"28491","SD","IA",42,13
"28492","SD","IA",42,13
"28493","SD","IA",42,13
"28494","SD","IA",42,13
"28495","SD","IA",42,13
"28496","SD","IA",42,13
"28497","SD","IA",42,13
"28498","SD","IA",42,13
"28499","SD","IA",42,13
"28500","SD","IA",42,13
"28501","SD","MN",42,24
"28502","SD","MN",42,24
"28503","SD","MN",42,24
"28504","SD","MN",42,24
"28505","SD","ND",42,29
"28506","SD","ND",42,29
"28507","SD","SD",42,42
"28508","SD","SD",42,42
"28509","SD","SD",42,42
"28510","SD","SD",42,42
"28511","SD","SD",42,42
"28512","SD","SD",42,42
"28513","SD","MN",42,24
"28514","SD","MN",42,24
"28515","SD","MN",42,24
"28516","SD","MN",42,24
"28517","SD","ND",42,29
"28518","SD","ND",42,29
"28519","SD","ND",42,29
"28520","SD","ND",42,29
"28521","SD","ND",42,29
"28522","SD","ND",42,29
"28523","SD","ND",42,29
"28524","SD","ND",42,29
"28525","SD","CO",42,6
"28526","SD","CO",42,6
"28527","SD","CO",42,6
"28528","SD","CO",42,6
"28529","SD","CO",42,6
"28530","SD","CO",42,6
"28531","SD","CO",42,6
"28532","SD","CO",42,6
"28533","SD","CO",42,6
"28534","SD","CO",42,6
"28535","SD","CO",42,6
"28536","SD","CO",42,6
"28537","SD","IA",42,13
"28538","SD","IA",42,13
"28539","SD","IA",42,13
"28540","SD","IA",42,13
"28541","SD","IA",42,13
"28542","SD","IA",42,13
"28543","SD","SD",42,42
"28544","SD","SD",42,42
"28545","SD","SD",42,42
"28546","SD","SD",42,42
"28547","SD","SD",42,42
"28548","SD","SD",42,42
"28549","SD","MN",42,24
"28550","SD","MN",42,24
"28551","SD","MN",42,24
"28552","SD","MN",42,24
"28553","SD","ND",42,29
"28554","SD","ND",42,29
"28555","SD","ND",42,29
"28556","SD","ND",42,29
"28557","SD","ND",42,29
"28558","SD","ND",42,29
"28559","SD","ND",42,29
"28560","SD","ND",42,29
"28561","SD","IA",42,13
"28562","SD","IA",42,13
"28563","SD","IA",42,13
"28564","SD","IA",42,13
"28565","SD","ND",42,29
"28566","SD","ND",42,29
"28567","SD","SD",42,42
"28568","SD","SD",42,42
"28569","SD","SD",42,42
"28570","SD","SD",42,42
"28571","SD","SD",42,42
"28572","SD","SD",42,42
"28573","SD","MN",42,24
"28574","SD","MN",42,24
"28575","SD","MN",42,24
"28576","SD","MN",42,24
"28577","SD","ND",42,29
"28578","SD","ND",42,29
"28579","SD","SD",42,42
"28580","SD","SD",42,42
"28581","SD","SD",42,42
"28582","SD","SD",42,42
"28583","SD","SD",42,42
"28584","SD","SD",42,42
"28585","SD","IA",42,13
"28586","SD","IA",42,13
"28587","SD","IA",42,13
"28588","SD","IA",42,13
"28589","SD","IA",42,13
"28590","SD","IA",42,13
"28591","SD","SD",42,42
"28592","SD","SD",42,42
"28593","SD","SD",42,42
"28594","SD","SD",42,42
"28595","SD","SD",42,42
"28596","SD","SD",42,42
"28597","SD","MN",42,24
"28598","SD","MN",42,24
"28599","SD","MN",42,24
"28600","SD","MN",42,24
"28601","SD","ND",42,29
"28602","SD","ND",42,29
"28603","SD","ND",42,29
"28604","SD","ND",42,29
"28605","SD","ND",42,29
"28606","SD","ND",42,29
"28607","SD","ND",42,29
"28608","SD","ND",42,29
"28609","SD","CO",42,6
"28610","SD","CO",42,6
"28611","SD","CO",42,6
"28612","SD","CO",42,6
"28613","SD","CO",42,6
"28614","SD","CO",42,6
"28615","SD","CO",42,6
"28616","SD","CO",42,6
"28617","SD","CO",42,6
"28618","SD","CO",42,6
"28619","SD","CO",42,6
"28620","SD","CO",42,6
"28621","SD","MN",42,24
"28622","SD","MN",42,24
"28623","SD","MN",42,24
"28624","SD","MN",42,24
"28625","SD","ND",42,29
"28626","SD","ND",42,29
"28627","SD","SD",42,42
"28628","SD","SD",42,42
"28629","SD","SD",42,42
"28630","SD","SD",42,42
"28631","SD","SD",42,42
"28632","SD","SD",42,42
"28633","SD","MN",42,24
"28634","SD","MN",42,24
"28635","SD","MN",42,24
"28636","SD","MN",42,24
"28637","SD","ND",42,29
"28638","SD","ND",42,29
"28639","SD","SD",42,42
"28640","SD","SD",42,42
"28641","SD","SD",42,42
"28642","SD","SD",42,42
"28643","SD","SD",42,42
"28644","SD","SD",42,42
"28645","SD","IA",42,13
"28646","SD","IA",42,13
"28647","SD","IA",42,13
"28648","SD","IA",42,13
"28649","SD","IA",42,13
"28650","SD","IA",42,13
"28651","SD","SD",42,42
"28652","SD","SD",42,42
"28653","SD","SD",42,42
"28654","SD","SD",42,42
"28655","SD","SD",42,42
"28656","SD","SD",42,42
"28657","SD","IA",42,13
"28658","SD","IA",42,13
"28659","SD","IA",42,13
"28660","SD","IA",42,13
"28661","SD","IA",42,13
"28662","SD","IA",42,13
"28663","SD","SD",42,42
"28664","SD","SD",42,42
"28665","SD","SD",42,42
"28666","SD","SD",42,42
"28667","SD","SD",42,42
"28668","SD","SD",42,42
"28669","SD","MN",42,24
"28670","SD","MN",42,24
"28671","SD","MN",42,24
"28672","SD","MN",42,24
"28673","SD","ND",42,29
"28674","SD","ND",42,29
"28675","SD","SD",42,42
"28676","SD","SD",42,42
"28677","SD","SD",42,42
"28678","SD","SD",42,42
"28679","SD","SD",42,42
"28680","SD","SD",42,42
"28681","SD","IA",42,13
"28682","SD","IA",42,13
"28683","SD","IA",42,13
"28684","SD","IA",42,13
"28685","SD","IA",42,13
"28686","SD","IA",42,13
"28687","SD","SD",42,42
"28688","SD","SD",42,42
"28689","SD","SD",42,42
"28690","SD","SD",42,42
"28691","SD","SD",42,42
"28692","SD","SD",42,42
"28693","SD","IA",42,13
"28694","SD","IA",42,13
"28695","SD","IA",42,13
"28696","SD","IA",42,13
"28697","SD","IA",42,13
"28698","SD","IA",42,13
"28699","SD","SD",42,42
"28700","SD","SD",42,42
"28701","SD","SD",42,42
"28702","SD","SD",42,42
"28703","SD","SD",42,42
"28704","SD","SD",42,42
"28705","SD","MT",42,27
"28706","SD","MT",42,27
"28707","SD","MT",42,27
"28708","SD","MT",42,27
"28709","SD","MT",42,27
"28710","SD","MT",42,27
"28711","SD","MT",42,27
"28712","SD","MT",42,27
"28713","SD","MT",42,27
"28714","SD","MT",42,27
"28715","SD","MT",42,27
"28716","SD","MT",42,27
"28717","SD","IA",42,13
"28718","SD","IA",42,13
"28719","SD","IA",42,13
"28720","SD","IA",42,13
"28721","SD","IA",42,13
"28722","SD","IA",42,13
"28723","SD","SD",42,42
"28724","SD","SD",42,42
"28725","SD","SD",42,42
"28726","SD","SD",42,42
"28727","SD","SD",42,42
"28728","SD","SD",42,42
"28729","SD","IA",42,13
"28730","SD","IA",42,13
"28731","SD","IA",42,13
"28732","SD","IA",42,13
"28733","SD","IA",42,13
"28734","SD","IA",42,13
"28735","SD","SD",42,42
"28736","SD","SD",42,42
"28737","SD","SD",42,42
"28738","SD","SD",42,42
"28739","SD","SD",42,42
"28740","SD","SD",42,42
"28741","SD","IA",42,13
"28742","SD","IA",42,13
"28743","SD","IA",42,13
"28744","SD","IA",42,13
"28745","SD","IA",42,13
"28746","SD","IA",42,13
"28747","SD","SD",42,42
"28748","SD","SD",42,42
"28749","SD","SD",42,42
"28750","SD","SD",42,42
"28751","SD","SD",42,42
"28752","SD","SD",42,42
"28753","SD","IA",42,13
"28754","SD","IA",42,13
"28755","SD","IA",42,13
"28756","SD","IA",42,13
"28757","SD","IA",42,13
"28758","SD","IA",42,13
"28759","SD","SD",42,42
"28760","SD","SD",42,42
"28761","SD","SD",42,42
"28762","SD","SD",42,42
"28763","SD","SD",42,42
"28764","SD","SD",42,42
"28765","SD","IA",42,13
"28766","SD","IA",42,13
"28767","SD","IA",42,13
"28768","SD","IA",42,13
"28769","SD","IA",42,13
"28770","SD","IA",42,13
"28771","SD","SD",42,42
"28772","SD","SD",42,42
"28773","SD","SD",42,42
"28774","SD","SD",42,42
"28775","SD","SD",42,42
"28776","SD","SD",42,42
"28777","SD","IA",42,13
"28778","SD","IA",42,13
"28779","SD","IA",42,13
"28780","SD","IA",42,13
"28781","SD","IA",42,13
"28782","SD","IA",42,13
"28783","SD","SD",42,42
"28784","SD","SD",42,42
"28785","SD","SD",42,42
"28786","SD","SD",42,42
"28787","SD","SD",42,42
"28788","SD","SD",42,42
"28789","SD","IA",42,13
"28790","SD","IA",42,13
"28791","SD","IA",42,13
"28792","SD","IA",42,13
"28793","SD","IA",42,13
"28794","SD","IA",42,13
"28795","SD","SD",42,42
"28796","SD","SD",42,42
"28797","SD","SD",42,42
"28798","SD","SD",42,42
"28799","SD","SD",42,42
"28800","SD","SD",42,42
"28801","SD","IA",42,13
"28802","SD","IA",42,13
"28803","SD","IA",42,13
"28804","SD","IA",42,13
"28805","SD","IA",42,13
"28806","SD","IA",42,13
"28807","SD","SD",42,42
"28808","SD","SD",42,42
"28809","SD","SD",42,42
"28810","SD","SD",42,42
"28811","SD","SD",42,42
"28812","SD","SD",42,42
"28813","SD","MT",42,27
"28814","SD","MT",42,27
"28815","SD","MT",42,27
"28816","SD","MT",42,27
"28817","SD","MT",42,27
"28818","SD","MT",42,27
"28819","SD","MT",42,27
"28820","SD","MT",42,27
"28821","SD","MT",42,27
"28822","SD","MT",42,27
"28823","SD","MT",42,27
"28824","SD","MT",42,27
"28825","SD","IA",42,13
"28826","SD","IA",42,13
"28827","SD","IA",42,13
"28828","SD","IA",42,13
"28829","SD","IA",42,13
"28830","SD","IA",42,13
"28831","SD","SD",42,42
"28832","SD","SD",42,42
"28833","SD","SD",42,42
"28834","SD","SD",42,42
"28835","SD","SD",42,42
"28836","SD","SD",42,42
"28837","SD","IA",42,13
"28838","SD","IA",42,13
"28839","SD","IA",42,13
"28840","SD","IA",42,13
"28841","SD","IA",42,13
"28842","SD","IA",42,13
"28843","SD","SD",42,42
"28844","SD","SD",42,42
"28845","SD","SD",42,42
"28846","SD","SD",42,42
"28847","SD","SD",42,42
"28848","SD","SD",42,42
"28849","SD","IA",42,13
"28850","SD","IA",42,13
"28851","SD","IA",42,13
"28852","SD","IA",42,13
"28853","SD","IA",42,13
"28854","SD","IA",42,13
"28855","SD","SD",42,42
"28856","SD","SD",42,42
"28857","SD","SD",42,42
"28858","SD","SD",42,42
"28859","SD","SD",42,42
"28860","SD","SD",42,42
"28861","SD","MN",42,24
"28862","SD","MN",42,24
"28863","SD","MN",42,24
"28864","SD","MN",42,24
"28865","SD","ND",42,29
"28866","SD","ND",42,29
"28867","SD","ND",42,29
"28868","SD","ND",42,29
"28869","SD","ND",42,29
"28870","SD","ND",42,29
"28871","SD","ND",42,29
"28872","SD","ND",42,29
"28873","SD","MN",42,24
"28874","SD","MN",42,24
"28875","SD","MN",42,24
"28876","SD","MN",42,24
"28877","SD","ND",42,29
"28878","SD","ND",42,29
"28879","SD","ND",42,29
"28880","SD","ND",42,29
"28881","SD","ND",42,29
"28882","SD","ND",42,29
"28883","SD","ND",42,29
"28884","SD","ND",42,29
"28885","SD","MT",42,27
"28886","SD","MT",42,27
"28887","SD","MT",42,27
"28888","SD","MT",42,27
"28889","SD","MT",42,27
"28890","SD","MT",42,27
"28891","SD","MT",42,27
"28892","SD","MT",42,27
"28893","SD","MT",42,27
"28894","SD","MT",42,27
"28895","SD","MT",42,27
"28896","SD","MT",42,27
"28897","SD","IA",42,13
"28898","SD","IA",42,13
"28899","SD","IA",42,13
"28900","SD","IA",42,13
"28901","SD","IA",42,13
"28902","SD","IA",42,13
"28903","SD","SD",42,42
"28904","SD","SD",42,42
"28905","SD","SD",42,42
"28906","SD","SD",42,42
"28907","SD","SD",42,42
"28908","SD","SD",42,42
"28909","SD","IA",42,13
"28910","SD","IA",42,13
"28911","SD","IA",42,13
"28912","SD","IA",42,13
"28913","SD","IA",42,13
"28914","SD","IA",42,13
"28915","SD","SD",42,42
"28916","SD","SD",42,42
"28917","SD","SD",42,42
"28918","SD","SD",42,42
"28919","SD","SD",42,42
"28920","SD","SD",42,42
"28921","SD","IA",42,13
"28922","SD","IA",42,13
"28923","SD","IA",42,13
"28924","SD","IA",42,13
"28925","SD","IA",42,13
"28926","SD","IA",42,13
"28927","SD","SD",42,42
"28928","SD","SD",42,42
"28929","SD","SD",42,42
"28930","SD","SD",42,42
"28931","SD","SD",42,42
"28932","SD","SD",42,42
"28933","SD","IA",42,13
"28934","SD","IA",42,13
"28935","SD","IA",42,13
"28936","SD","IA",42,13
"28937","SD","IA",42,13
"28938","SD","IA",42,13
"28939","SD","SD",42,42
"28940","SD","SD",42,42
"28941","SD","SD",42,42
"28942","SD","SD",42,42
"28943","SD","SD",42,42
"28944","SD","SD",42,42
"28945","SD","CO",42,6
"28946","SD","CO",42,6
"28947","SD","CO",42,6
"28948","SD","CO",42,6
"28949","SD","CO",42,6
"28950","SD","CO",42,6
"28951","SD","CO",42,6
"28952","SD","CO",42,6
"28953","SD","CO",42,6
"28954","SD","CO",42,6
"28955","SD","CO",42,6
"28956","SD","CO",42,6
"28957","SD","MT",42,27
"28958","SD","MT",42,27
"28959","SD","MT",42,27
"28960","SD","MT",42,27
"28961","SD","MT",42,27
"28962","SD","MT",42,27
"28963","SD","MT",42,27
"28964","SD","MT",42,27
"28965","SD","MT",42,27
"28966","SD","MT",42,27
"28967","SD","MT",42,27
"28968","SD","MT",42,27
"28969","SD","MT",42,27
"28970","SD","MT",42,27
"28971","SD","MT",42,27
"28972","SD","MT",42,27
"28973","SD","MT",42,27
"28974","SD","MT",42,27
"28975","SD","MT",42,27
"28976","SD","MT",42,27
"28977","SD","MT",42,27
"28978","SD","MT",42,27
"28979","SD","MT",42,27
"28980","SD","MT",42,27
"28981","SD","MN",42,24
"28982","SD","MN",42,24
"28983","SD","MN",42,24
"28984","SD","MN",42,24
"28985","SD","ND",42,29
"28986","SD","ND",42,29
"28987","SD","SD",42,42
"28988","SD","SD",42,42
"28989","SD","SD",42,42
"28990","SD","SD",42,42
"28991","SD","SD",42,42
"28992","SD","SD",42,42
"28993","SD","MN",42,24
"28994","SD","MN",42,24
"28995","SD","MN",42,24
"28996","SD","MN",42,24
"28997","SD","ND",42,29
"28998","SD","ND",42,29
"28999","SD","ND",42,29
"29000","SD","ND",42,29
"29001","SD","ND",42,29
"29002","SD","ND",42,29
"29003","SD","ND",42,29
"29004","SD","ND",42,29
"29005","SD","IA",42,13
"29006","SD","IA",42,13
"29007","SD","IA",42,13
"29008","SD","IA",42,13
"29009","SD","IA",42,13
"29010","SD","IA",42,13
"29011","SD","SD",42,42
"29012","SD","SD",42,42
"29013","SD","SD",42,42
"29014","SD","SD",42,42
"29015","SD","SD",42,42
"29016","SD","SD",42,42
"29017","SD","MN",42,24
"29018","SD","MN",42,24
"29019","SD","MN",42,24
"29020","SD","MN",42,24
"29021","SD","ND",42,29
"29022","SD","ND",42,29
"29023","SD","SD",42,42
"29024","SD","SD",42,42
"29025","SD","SD",42,42
"29026","SD","SD",42,42
"29027","SD","SD",42,42
"29028","SD","SD",42,42
"29029","SD","IA",42,13
"29030","SD","IA",42,13
"29031","SD","IA",42,13
"29032","SD","IA",42,13
"29033","SD","IA",42,13
"29034","SD","IA",42,13
"29035","SD","SD",42,42
"29036","SD","SD",42,42
"29037","SD","SD",42,42
"29038","SD","SD",42,42
"29039","SD","SD",42,42
"29040","SD","SD",42,42
"29041","SD","IA",42,13
"29042","SD","IA",42,13
"29043","SD","IA",42,13
"29044","SD","IA",42,13
"29045","SD","ND",42,29
"29046","SD","ND",42,29
"29047","SD","SD",42,42
"29048","SD","SD",42,42
"29049","SD","SD",42,42
"29050","SD","SD",42,42
"29051","SD","SD",42,42
"29052","SD","SD",42,42
"29053","SD","IA",42,13
"29054","SD","IA",42,13
"29055","SD","IA",42,13
"29056","SD","IA",42,13
"29057","SD","IA",42,13
"29058","SD","IA",42,13
"29059","SD","SD",42,42
"29060","SD","SD",42,42
"29061","SD","SD",42,42
"29062","SD","SD",42,42
"29063","SD","SD",42,42
"29064","SD","SD",42,42
"29065","SD","IA",42,13
"29066","SD","IA",42,13
"29067","SD","IA",42,13
"29068","SD","IA",42,13
"29069","SD","IA",42,13
"29070","SD","IA",42,13
"29071","SD","SD",42,42
"29072","SD","SD",42,42
"29073","SD","SD",42,42
"29074","SD","SD",42,42
"29075","SD","SD",42,42
"29076","SD","SD",42,42
"29077","SD","IA",42,13
"29078","SD","IA",42,13
"29079","SD","IA",42,13
"29080","SD","IA",42,13
"29081","SD","IA",42,13
"29082","SD","IA",42,13
"29083","SD","SD",42,42
"29084","SD","SD",42,42
"29085","SD","SD",42,42
"29086","SD","SD",42,42
"29087","SD","SD",42,42
"29088","SD","SD",42,42
"29089","SD","IA",42,13
"29090","SD","IA",42,13
"29091","SD","IA",42,13
"29092","SD","IA",42,13
"29093","SD","IA",42,13
"29094","SD","IA",42,13
"29095","SD","IA",42,13
"29096","SD","IA",42,13
"29097","SD","IA",42,13
"29098","SD","IA",42,13
"29099","SD","IA",42,13
"29100","SD","IA",42,13
"29101","SD","MN",42,24
"29102","SD","MN",42,24
"29103","SD","MN",42,24
"29104","SD","MN",42,24
"29105","SD","ND",42,29
"29106","SD","ND",42,29
"29107","SD","ND",42,29
"29108","SD","ND",42,29
"29109","SD","ND",42,29
"29110","SD","ND",42,29
"29111","SD","ND",42,29
"29112","SD","ND",42,29
"29113","SD","IA",42,13
"29114","SD","IA",42,13
"29115","SD","IA",42,13
"29116","SD","IA",42,13
"29117","SD","IA",42,13
"29118","SD","IA",42,13
"29119","SD","IA",42,13
"29120","SD","IA",42,13
"29121","SD","IA",42,13
"29122","SD","IA",42,13
"29123","SD","IA",42,13
"29124","SD","IA",42,13
"29125","SD","MN",42,24
"29126","SD","MN",42,24
"29127","SD","MN",42,24
"29128","SD","MN",42,24
"29129","SD","ND",42,29
"29130","SD","ND",42,29
"29131","SD","SD",42,42
"29132","SD","SD",42,42
"29133","SD","SD",42,42
"29134","SD","SD",42,42
"29135","SD","SD",42,42
"29136","SD","SD",42,42
"29137","TN","TN",43,43
"29138","TN","TN",43,43
"29139","TN","TN",43,43
"29140","TN","TN",43,43
"29141","TN","TN",43,43
"29142","TN","TN",43,43
"29143","TN","TN",43,43
"29144","TN","TN",43,43
